id,name_short,name,name_long
109831,OstV zemědělství,Ostatní výdaje na zemědělství-Prevence soc.a krim,Ostatní výdaje na zemědělství-Program sociální prevence a prevence kriminality
109832,OstV zemědělství,Ostatní výdaje na zemědělství-Protidrog.politika,Ostatní výdaje na zemědělství-Program protidrogové politiky
109833,OstV zemědělství,Ostatní výdaje na zemědělství-Integr.romské kom.,Ostatní výdaje na zemědělství-Podpora projektů integrace příslušníků romské komunity
109834,OstV zemědělství,Ostatní výdaje na zemědělství-Příprava kriz.sit.,Ostatní výdaje na zemědělství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
109836,OstV zemědělství,Ostatní výdaje na zemědělství-Vratky přeplatků FV,Ostatní výdaje na zemědělství-Vratky přeplatku splátek návratných finančních výpomocí poskytnutých v letech 1991 až 1995 včetně
1099,OstV les.hosp,Ostatní výdaje na lesní hospodářství,Ostatní výdaje na lesní hospodářství
109900,OstV les.hosp,Ostatní výdaje na lesní hospodářství,Ostatní výdaje na lesní hospodářství
109930,OstV les.hosp,Ostatní výdaje na lesní hospodářství-Zahr.rozvoj.spolup.,Ostatní výdaje na lesní hospodářství-Zahraniční rozvojová spolupráce
109931,OstV les.hosp,Ostatní výdaje na lesní hospodářství-Prevence soc.a krim,Ostatní výdaje na lesní hospodářství-Program sociální prevence a prevence kriminality
109932,OstV les.hosp,Ostatní výdaje na lesní hospodářství-Protidrog.politika,Ostatní výdaje na lesní hospodářství-Program protidrogové politiky
109933,OstV les.hosp,Ostatní výdaje na lesní hospodářství-Integr.romské kom.,Ostatní výdaje na lesní hospodářství-Podpora projektů integrace příslušníků romské komunity
109934,OstV les.hosp,Ostatní výdaje na lesní hospodářství-Příprava kriz.sit.,Ostatní výdaje na lesní hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2,Prům.ost.odv.hosp.,Průmyslová a ostatní odvětví hospodářství,Průmyslová a ostatní odvětví hospodářství
21,Prům.stav.obch.sl.,"Průmysl, stavebnictví, obchod a služby","Průmysl, stavebnictví, obchod a služby"
211,Zál.těžeb.pr.ener.,Záležitosti těžebního průmyslu a energetiky,Záležitosti těžebního průmyslu a energetiky
2111,Uhelné hornictví,Uhelné hornictví,Uhelné hornictví
211100,Uhelné hornictví,Uhelné hornictví,Uhelné hornictví
211130,Uhelné hornictví,Uhelné hornictví-Zahr.rozvoj.spolup.,Uhelné hornictví-Zahraniční rozvojová spolupráce
211131,Uhelné hornictví,Uhelné hornictví-Prevence soc.a krim,Uhelné hornictví-Program sociální prevence a prevence kriminality
211132,Uhelné hornictví,Uhelné hornictví-Protidrog.politika,Uhelné hornictví-Program protidrogové politiky
211133,Uhelné hornictví,Uhelné hornictví-Integr.romské kom.,Uhelné hornictví-Podpora projektů integrace příslušníků romské komunity
211134,Uhelné hornictví,Uhelné hornictví-Příprava kriz.sit.,Uhelné hornictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2112,Těžba ner.surov,Těžba nerostných surovin kromě paliv,Těžba nerostných surovin kromě paliv
211200,Těžba ner.surov,Těžba nerostných surovin kromě paliv,Těžba nerostných surovin kromě paliv
211230,Těžba ner.surov,Těžba nerostných surovin kromě paliv-Zahr.rozvoj.spolup.,Těžba nerostných surovin kromě paliv-Zahraniční rozvojová spolupráce
211231,Těžba ner.surov,Těžba nerostných surovin kromě paliv-Prevence soc.a krim,Těžba nerostných surovin kromě paliv-Program sociální prevence a prevence kriminality
211232,Těžba ner.surov,Těžba nerostných surovin kromě paliv-Protidrog.politika,Těžba nerostných surovin kromě paliv-Program protidrogové politiky
211233,Těžba ner.surov,Těžba nerostných surovin kromě paliv-Integr.romské kom.,Těžba nerostných surovin kromě paliv-Podpora projektů integrace příslušníků romské komunity
211234,Těžba ner.surov,Těžba nerostných surovin kromě paliv-Příprava kriz.sit.,Těžba nerostných surovin kromě paliv-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2113,Zpr ropy a plynu,Zpracování ropy a zemního plynu,Zpracování ropy a zemního plynu
211300,Zpr ropy a plynu,Zpracování ropy a zemního plynu,Zpracování ropy a zemního plynu
211330,Zpr ropy a plynu,Zpracování ropy a zemního plynu-Zahr.rozvoj.spolup.,Zpracování ropy a zemního plynu-Zahraniční rozvojová spolupráce
211331,Zpr ropy a plynu,Zpracování ropy a zemního plynu-Prevence soc.a krim,Zpracování ropy a zemního plynu-Program sociální prevence a prevence kriminality
211332,Zpr ropy a plynu,Zpracování ropy a zemního plynu-Protidrog.politika,Zpracování ropy a zemního plynu-Program protidrogové politiky
211333,Zpr ropy a plynu,Zpracování ropy a zemního plynu-Integr.romské kom.,Zpracování ropy a zemního plynu-Podpora projektů integrace příslušníků romské komunity
211334,Zpr ropy a plynu,Zpracování ropy a zemního plynu-Příprava kriz.sit.,Zpracování ropy a zemního plynu-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2114,Jaderné elektr.,Jaderné elektrárny,Jaderné elektrárny
211400,Jaderné elektr.,Jaderné elektrárny,Jaderné elektrárny
211430,Jaderné elektr.,Jaderné elektrárny-Zahr.rozvoj.spolup.,Jaderné elektrárny-Zahraniční rozvojová spolupráce
211431,Jaderné elektr.,Jaderné elektrárny-Prevence soc.a krim,Jaderné elektrárny-Program sociální prevence a prevence kriminality
211432,Jaderné elektr.,Jaderné elektrárny-Protidrog.politika,Jaderné elektrárny-Program protidrogové politiky
211433,Jaderné elektr.,Jaderné elektrárny-Integr.romské kom.,Jaderné elektrárny-Podpora projektů integrace příslušníků romské komunity
211434,Jaderné elektr.,Jaderné elektrárny-Příprava kriz.sit.,Jaderné elektrárny-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2115,Úspora energie,Úspora energie a obnovitelné zdroje,Úspora energie a obnovitelné zdroje
211500,Úspora energie,Úspora energie a obnovitelné zdroje,Úspora energie a obnovitelné zdroje
211530,Úspora energie,Úspora energie a obnovitelné zdroje-Zahr.rozvoj.spolup.,Úspora energie a obnovitelné zdroje-Zahraniční rozvojová spolupráce
211531,Úspora energie,Úspora energie a obnovitelné zdroje-Prevence soc.a krim,Úspora energie a obnovitelné zdroje-Program sociální prevence a prevence kriminality
211532,Úspora energie,Úspora energie a obnovitelné zdroje-Protidrog.politika,Úspora energie a obnovitelné zdroje-Program protidrogové politiky
211533,Úspora energie,Úspora energie a obnovitelné zdroje-Integr.romské kom.,Úspora energie a obnovitelné zdroje-Podpora projektů integrace příslušníků romské komunity
211534,Úspora energie,Úspora energie a obnovitelné zdroje-Příprava kriz.sit.,Úspora energie a obnovitelné zdroje-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2116,Jaderné palivo,Jaderné palivo a ochrana před ionizujícím zářením,Jaderné palivo a ochrana před ionizujícím zářením
211600,Jaderné palivo,Jaderné palivo a ochrana před ionizujícím zářením,Jaderné palivo a ochrana před ionizujícím zářením
211630,Jaderné palivo,Jader.palivo a ochrana před ioniz.zářen.-Zahr.rozvoj.spolup.,Jaderné palivo a ochrana před ionizujícím zářením-Zahraniční rozvojová spolupráce
211631,Jaderné palivo,Jader.palivo a ochrana před ioniz.zářen.-Prevence soc.a krim,Jaderné palivo a ochrana před ionizujícím zářením-Program sociální prevence a prevence kriminality
211632,Jaderné palivo,Jader.palivo a ochrana před ioniz.zářen.-Protidrog.politika,Jaderné palivo a ochrana před ionizujícím zářením-Program protidrogové politiky
211633,Jaderné palivo,Jader.palivo a ochrana před ioniz.zářen.-Integr.romské kom.,Jaderné palivo a ochrana před ionizujícím zářením-Podpora projektů integrace příslušníků romské komunity
211634,Jaderné palivo,Jader.palivo a ochrana před ioniz.zářen.-Příprava kriz.sit.,Jaderné palivo a ochrana před ionizujícím zářením-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2117,El. energie,Elektrická energie,Elektrická energie
211700,El. energie,Elektrická energie,Elektrická energie
211730,El. energie,Elektrická energie-Zahr.rozvoj.spolup.,Elektrická energie-Zahraniční rozvojová spolupráce
211731,El. energie,Elektrická energie-Prevence soc.a krim,Elektrická energie-Program sociální prevence a prevence kriminality
211732,El. energie,Elektrická energie-Protidrog.politika,Elektrická energie-Program protidrogové politiky
211733,El. energie,Elektrická energie-Integr.romské kom.,Elektrická energie-Podpora projektů integrace příslušníků romské komunity
211734,El. energie,Elektrická energie-Příprava kriz.sit.,Elektrická energie-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2118,Energie jiná,Energie jiná než elektrická,Energie jiná než elektrická
211800,Energie jiná,Energie jiná než elektrická,Energie jiná než elektrická
211830,Energie jiná,Energie jiná než elektrická-Zahr.rozvoj.spolup.,Energie jiná než elektrická-Zahraniční rozvojová spolupráce
211831,Energie jiná,Energie jiná než elektrická-Prevence soc.a krim,Energie jiná než elektrická-Program sociální prevence a prevence kriminality
211832,Energie jiná,Energie jiná než elektrická-Protidrog.politika,Energie jiná než elektrická-Program protidrogové politiky
211833,Energie jiná,Energie jiná než elektrická-Integr.romské kom.,Energie jiná než elektrická-Podpora projektů integrace příslušníků romské komunity
211834,Energie jiná,Energie jiná než elektrická-Příprava kriz.sit.,Energie jiná než elektrická-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2119,Ost. v těž.prům,Ost. záležitosti těžebního průmyslu a energetiky,Ostatní záležitosti těžebního průmyslu a energetiky
211900,Ost. v těž.prům,Ost. záležitosti těžebního průmyslu a energetiky,Ostatní záležitosti těžebního průmyslu a energetiky
211930,Ost. v těž.prům,Ost.záležit.těžeb.průmyslu a energetiky-Zahr.rozvoj.spolup.,Ostatní záležitosti těžebního průmyslu a energetiky-Zahraniční rozvojová spolupráce
211931,Ost. v těž.prům,Ost.záležit.těžeb.průmyslu a energetiky-Prevence soc.a krim,Ostatní záležitosti těžebního průmyslu a energetiky-Program sociální prevence a prevence kriminality
211932,Ost. v těž.prům,Ost.záležit.těžeb.průmyslu a energetiky-Protidrog.politika,Ostatní záležitosti těžebního průmyslu a energetiky-Program protidrogové politiky
211933,Ost. v těž.prům,Ost.záležit.těžeb.průmyslu a energetiky-Integr.romské kom.,Ostatní záležitosti těžebního průmyslu a energetiky-Podpora projektů integrace příslušníků romské komunity
211934,Ost. v těž.prům,Ost.záležit.těžeb.průmyslu a energetiky-Příprava kriz.sit.,Ostatní záležitosti těžebního průmyslu a energetiky-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
212,Ost.zál.prům.stav.,Ost. odvětvo. a oboro. záležitosti v průmyslu a stavebnictví,Ostatní odvětvové a oborové záležitosti v průmyslu a stavebnictví
2121,Stavebnictví,Stavebnictví,Stavebnictví
212100,Stavebnictví,Stavebnictví,Stavebnictví
212130,Stavebnictví,Stavebnictví-Zahr.rozvoj.spolup.,Stavebnictví-Zahraniční rozvojová spolupráce
212131,Stavebnictví,Stavebnictví-Prevence soc.a krim,Stavebnictví-Program sociální prevence a prevence kriminality
212132,Stavebnictví,Stavebnictví-Protidrog.politika,Stavebnictví-Program protidrogové politiky
212133,Stavebnictví,Stavebnictví-Integr.romské kom.,Stavebnictví-Podpora projektů integrace příslušníků romské komunity
212134,Stavebnictví,Stavebnictví-Příprava kriz.sit.,Stavebnictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2122,Druhotné sur.,Sběr a zpracování druhotných surovin,Sběr a zpracování druhotných surovin
212200,Druhotné sur.,Sběr a zpracování druhotných surovin,Sběr a zpracování druhotných surovin
212230,Druhotné sur.,Sběr a zpracování druhotných surovin-Zahr.rozvoj.spolup.,Sběr a zpracování druhotných surovin-Zahraniční rozvojová spolupráce
212231,Druhotné sur.,Sběr a zpracování druhotných surovin-Prevence soc.a krim,Sběr a zpracování druhotných surovin-Program sociální prevence a prevence kriminality
212232,Druhotné sur.,Sběr a zpracování druhotných surovin-Protidrog.politika,Sběr a zpracování druhotných surovin-Program protidrogové politiky
212233,Druhotné sur.,Sběr a zpracování druhotných surovin-Integr.romské kom.,Sběr a zpracování druhotných surovin-Podpora projektů integrace příslušníků romské komunity
212234,Druhotné sur.,Sběr a zpracování druhotných surovin-Příprava kriz.sit.,Sběr a zpracování druhotných surovin-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2123,Podpor.prům.zóny,Podpora rozvoje průmyslových zón,Podpora rozvoje průmyslových zón
212300,Podpor.prům.zóny,Podpora rozvoje průmyslových zón,Podpora rozvoje průmyslových zón
212330,Podpor.prům.zóny,Podpora rozvoje průmyslových zón-Zahr.rozvoj.spolup.,Podpora rozvoje průmyslových zón-Zahraniční rozvojová spolupráce
212331,Podpor.prům.zóny,Podpora rozvoje průmyslových zón-Prevence soc.a krim,Podpora rozvoje průmyslových zón-Program sociální prevence a prevence kriminality
212332,Podpor.prům.zóny,Podpora rozvoje průmyslových zón-Protidrog.politika,Podpora rozvoje průmyslových zón-Program protidrogové politiky
212333,Podpor.prům.zóny,Podpora rozvoje průmyslových zón-Integr.romské kom.,Podpora rozvoje průmyslových zón-Podpora projektů integrace příslušníků romské komunity
212334,Podpor.prům.zóny,Podpora rozvoje průmyslových zón-Příprava kriz.sit.,Podpora rozvoje průmyslových zón-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
